nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,52,Goiás,5203,Centro Goiano,241.77,253.79,6.77,14.22,71.66,16.36,0.0,50.63,6.96,0.0,0.0,0.0,31.22,76.65,46.29,0.0,13.01,0.0,5.05,0.0,0.0,141.63,73.4,91.74,70.49,15.29,0.0,0.0,0.0,239.78,531.59,363.92,431.59,66.39,0.0,39.65,1050.0,727.49,693.62,0.0,0.0,123.44,156.69,83.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,21,Maranhão,2103,Centro Maranhense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,6.86,50.0,28.62,5.99,115.36,28.03,64.47,26.01,0.0,22.26,20.22,81.27,76.09,69.65,24.94,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,29,Bahia,2903,Centro Norte Baiano,1996.02,1575.85,1492.01,675.75,564.99,824.16,430.46,422.75,457.98,194.48,363.84,493.71,379.4,711.44,1108.12,561.22,183.12,99.21,107.45,71.58,217.28,123.91,157.73,160.66,104.85,79.77,102.16,114.5,431.27,432.94,309.08,385.51,475.29,205.44,211.22,387.73,1396.0,995.21,221.51,42.17,90.0,277.05,385.08,219.06,216.08,311.27,350.4,343.57,356.0,300.12,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5002,Centro Norte de Mato Grosso do Sul,638.56,2289.42,1996.63,2090.87,638.73,682.35,286.06,238.62,114.1,142.9,36.34,98.92,112.47,140.33,17.83,0.0,0.0,7.64,18.14,1.05,0.0,0.0,0.0,0.0,1.52,0.0,4.35,11.93,36.1,11.66,0.0,7.19,6.62,2.29,0.52,1.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68,770.05,3053.39,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,41,Paraná,4102,Centro Ocidental Paranaense,43333.88,16811.31,3250.25,1610.88,1245.26,2300.98,1408.15,3672.72,1691.14,730.53,827.1,533.26,424.3,180.94,173.93,82.9,156.36,46.39,94.63,25.59,54.61,61.44,93.98,100.75,111.9,103.55,178.96,362.26,499.64,472.91,367.79,345.21,247.54,137.34,187.91,234.99,316.0,438.53,330.99,197.3,179.98,126.19,144.67,126.69,98.36,118.57,128.26,159.68,97.18,146.78,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,43,Rio Grande do Sul,4303,Centro Ocidental Rio-grandense,728.15,693.41,922.72,323.53,333.21,208.58,363.46,284.69,305.36,211.15,306.07,456.51,81.74,139.14,77.25,137.98,183.36,241.06,214.85,167.64,417.3,582.65,213.82,361.15,542.47,1106.14,972.02,1025.01,1973.85,1476.95,1290.36,1222.67,1285.48,396.59,422.4,370.11,570.0,657.32,709.87,744.65,954.6,933.37,850.75,819.99,777.63,628.7,324.0,534.97,438.15,443.18,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,41,Paraná,4105,Centro Oriental Paranaense,1048.85,798.01,694.86,235.33,265.85,207.74,14.01,76.82,38.98,58.81,18.48,13.69,7.22,7.24,2.08,2.21,4.07,5.97,2.32,1.26,4.92,0.0,7.24,1.68,4.79,4.52,6.17,2.76,7.6,14.99,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.8,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,43,Rio Grande do Sul,4304,Centro Oriental Rio-grandense,2676.53,1663.98,2551.61,944.17,1118.04,688.91,989.83,763.74,651.01,719.27,939.78,837.99,815.56,515.02,399.36,324.65,386.67,374.96,289.45,195.18,780.73,555.77,564.83,683.76,977.04,810.95,958.47,1548.25,2418.4,3679.9,4819.84,2639.53,3578.48,2230.79,1388.25,1255.22,2140.0,1875.04,1687.43,1782.87,1546.17,1268.73,1196.45,1098.4,1037.12,756.25,567.85,819.23,853.51,703.63,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,29,Bahia,2906,Centro Sul Baiano,600.15,581.93,558.01,237.14,117.5,172.95,167.92,127.84,165.18,200.34,206.17,412.58,247.11,135.52,172.88,33.1,18.14,46.21,81.55,14.31,34.42,26.8,34.7,16.19,13.59,21.73,25.8,32.19,79.8,94.92,108.19,100.68,111.21,49.2,40.9,84.21,259.0,268.64,110.34,182.96,216.13,194.06,148.47,608.87,1007.79,1156.3,1181.01,1412.54,1503.16,1438.38,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,22,Piauí,2202,Centro-Norte Piauiense,5.69,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,2.19,1.87,1.91,1.2,0.0,7.6,6.66,9.27,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,23,Ceará,2306,Centro-Sul Cearense,182.05,134.87,24.06,2.59,3.37,2.67,1.2,0.94,1.38,0.34,0.0,0.0,0.0,21.23,21.04,21.36,16.83,21.74,21.02,7.98,38.1,17.66,31.7,29.01,41.14,44.27,28.17,6.42,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,13.0,60.93,30.79,9.55,61.97,9.6,16.49,23.25,32.79,35.96,50.13,36.41,43.0,38.85,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,51,Mato Grosso,5104,Centro-Sul Mato-grossense,352.7,867.56,324.88,145.6,34.24,669.02,258.24,0.0,19.72,44.02,75.6,104.12,77.9,91.65,25.45,118.03,23.18,5.67,5.19,5.89,27.23,136.18,39.61,28.81,52.52,65.2,98.0,71.58,155.78,119.89,117.44,125.15,158.87,51.5,36.24,23.5,58.0,36.0,66.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,41,Paraná,4108,Centro-Sul Paranaense,2914.04,2067.5,1072.39,182.84,69.41,79.76,87.3,467.0,303.24,134.4,334.25,302.99,261.02,139.5,152.78,101.04,818.85,132.29,65.42,43.0,139.53,128.64,52.21,45.9,71.85,69.43,105.47,96.46,283.08,234.82,250.34,277.62,285.96,97.28,90.63,75.93,129.0,180.06,153.11,134.42,157.87,61.05,72.34,53.8,35.16,71.9,97.65,113.92,79.55,157.02,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,53,Distrito Federal,5301,Distrito Federal,51.2,67.96,57.91,8.53,8.98,4.85,5.55,1.98,5.63,3.51,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.45,0.0,0.0,70.28,41.94,0.0,0.0,0.0,0.0,0.0,128.48,1533.09,446.25,35.54,0.0,205.2,0.0,2.07,1.96,0.0,12.0,14.54,46.94,35.41,26.75,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,29,Bahia,2901,Extremo Oeste Baiano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.47,160.34,0.0,0.0,6.82,61.06,0.0,0.0,0.0,126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,42,Santa Catarina,4205,Grande Florianópolis,547.55,525.65,351.93,238.94,181.1,106.44,206.38,328.67,340.23,264.72,292.87,359.92,303.86,130.98,191.48,120.03,77.97,35.78,44.0,47.76,37.52,18.17,8.39,4.56,4.37,2.97,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,35,São Paulo,3511,Itapetininga,383.99,500.7,321.88,202.48,313.93,97.68,484.82,992.7,315.86,674.74,372.23,407.26,517.66,1126.89,608.22,239.7,425.84,40.97,17.8,9.07,74.56,21.49,13.65,31.5,9.67,10.71,5.04,10.09,26.6,0.0,0.0,0.0,0.0,0.0,0.0,143.93,109.0,84.01,93.22,159.12,17.7,19.2,11.42,18.36,11.72,12.93,24.27,21.01,22.36,21.26,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,23,Ceará,2305,Jaguaribe,3839.89,1682.03,279.76,90.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,12.0,14.77,4.28,0.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,31,Minas Gerais,3103,Jequitinhonha,713.92,536.29,644.48,155.41,99.35,125.82,228.09,345.26,266.86,125.88,37.65,120.0,196.54,117.42,155.43,40.83,52.06,142.21,112.33,149.87,161.14,149.97,115.46,150.77,116.1,166.92,184.8,106.04,332.47,358.01,289.0,276.19,64.9,109.88,104.04,107.71,389.0,155.1,143.67,89.1,93.7,50.72,80.58,583.14,710.32,587.15,530.33,474.27,511.25,423.18,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,27,Alagoas,2703,Leste Alagoano,332.79,228.3,204.56,76.28,55.01,37.94,14.76,11.16,13.56,5.25,20.87,5.52,25.79,164.69,1007.18,1105.95,3.49,296.79,217.85,321.16,265.66,132.4,85.86,0.0,0.0,0.0,3.3,3.68,7.6,6.66,4.64,7.2,17.21,8.01,12.43,12.73,71.0,74.78,54.74,68.42,159.35,471.14,2157.55,1655.23,1574.69,2181.76,2746.23,4341.3,3305.1,3418.11,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,52,Goiás,5204,Leste Goiano,290.12,181.58,94.76,104.74,46.77,40.36,21.77,12.58,9.14,3.24,10.08,0.0,18.57,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,21,Maranhão,2104,Leste Maranhense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,11,Rondônia,1102,Leste Rondoniense,0.0,0.0,0.0,0.0,0.0,86.05,66.23,60.58,34.18,39.03,52.42,46.41,303.33,146.82,1314.42,18.06,0.0,0.0,0.0,0.0,14.06,7.26,45.42,0.0,0.0,3.19,18.6,17.69,74.1,126.56,114.36,107.93,104.66,69.7,54.96,43.12,20.0,60.96,29.07,54.92,73.76,65.15,85.02,279.05,285.19,427.02,256.96,512.54,401.61,347.53,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,28,Sergipe,2803,Leste Sergipano,558.9,588.29,594.84,321.7,448.08,677.16,599.93,880.67,598.53,378.37,547.68,644.31,883.16,652.32,553.05,602.89,940.3,573.83,540.8,403.94,755.61,234.11,230.21,260.4,260.66,189.59,198.34,206.02,708.6,689.38,681.48,877.45,1053.84,472.72,636.7,743.61,1368.0,1070.94,693.64,446.29,431.53,504.06,387.6,372.65,458.5,334.87,385.74,359.46,615.31,909.71,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5003,Leste de Mato Grosso do Sul,4643.43,7043.52,14443.4,6526.01,5327.55,3460.71,3305.92,1613.24,1004.54,998.96,318.29,375.03,278.31,66.03,2.56,0.0,0.0,6.07,6.8,0.0,4.39,2.18,1.81,0.0,0.0,0.0,0.0,18.35,188.07,5291.73,13025.51,13964.26,3959.76,139.07,171.33,164.01,156.0,1388.5,1394.08,44.55,150.48,118.64,1655.11,4894.12,4286.62,3911.73,4629.1,7223.38,15674.99,23691.59,0.0
Produção - amendoim - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,32,Espírito Santo,3202,Litoral Norte Espírito-santense,15.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
